invoice_id,company_code,customer_id,customer_group,region,industry,invoice_amount,currency,payment_terms_days,days_since_invoice,dispute_flag,previous_late_payments,open_items_count,credit_score,dunning_level,has_purchase_order,invoice_channel,month,target_paid_late
INV0000747,1000,CUST0003,Mid-Market,DACH,Technology,3836.68,USD,45,74,0,1,5,744,0,1,Portal,9,0
INV0000748,1100,CUST0030,Enterprise,DACH,Retail,2104.38,EUR,30,101,0,0,6,746,1,0,Portal,3,0
INV0000749,2000,CUST0066,Enterprise,EMEA,Healthcare,1032.18,USD,60,80,0,1,3,850,0,1,Portal,4,0
INV0000750,2000,CUST0092,SMB,DACH,Utilities,9139.62,EUR,60,87,1,3,4,661,0,1,Email,12,1
INV0000751,1000,CUST0131,Mid-Market,EMEA,Retail,8632.78,CHF,60,30,0,2,7,641,2,0,Portal,9,1
INV0000752,1000,CUST0077,Enterprise,DACH,Technology,2593.06,USD,30,118,0,1,7,689,0,1,Email,8,0
INV0000753,1000,CUST0111,Mid-Market,Americas,Manufacturing,15123.43,EUR,30,23,0,2,4,722,0,1,Email,9,0
INV0000754,1100,CUST0002,SMB,Americas,Retail,4324.98,USD,45,84,0,1,3,673,0,1,EDI,4,0
INV0000755,2000,CUST0119,SMB,Americas,Healthcare,9542.39,EUR,14,73,0,3,2,591,0,1,Email,12,0
INV0000756,1000,CUST0165,SMB,DACH,Technology,5773.34,GBP,30,12,0,0,4,722,0,1,Paper,3,0
INV0000757,1000,CUST0095,SMB,Americas,Manufacturing,3512.23,CHF,14,93,0,1,6,680,1,1,EDI,12,0
INV0000758,3000,CUST0082,Mid-Market,DACH,Retail,1552.11,USD,30,10,0,2,5,604,0,1,EDI,3,0
INV0000759,1000,CUST0054,Mid-Market,Americas,Manufacturing,3630.72,EUR,45,62,0,2,11,558,0,1,Portal,4,0
INV0000760,1100,CUST0172,Enterprise,EMEA,Healthcare,10240.99,USD,30,98,0,2,2,850,0,1,Email,8,0
INV0000761,2000,CUST0006,SMB,EMEA,Utilities,2481.1,EUR,30,16,0,3,9,742,0,1,Portal,6,0
INV0000762,1000,CUST0052,SMB,DACH,Manufacturing,6712.51,EUR,30,44,0,3,5,722,0,0,Paper,12,0
INV0000763,1000,CUST0025,Enterprise,Americas,Retail,1357.13,CHF,30,61,0,2,8,671,1,0,EDI,11,0
INV0000764,1000,CUST0156,SMB,APJ,Utilities,9595.61,EUR,30,111,1,0,4,732,3,1,EDI,11,1
INV0000765,3000,CUST0087,Mid-Market,Americas,Utilities,5875.75,EUR,60,46,0,1,10,601,0,1,EDI,7,0
INV0000766,1000,CUST0167,Enterprise,APJ,Healthcare,1197.25,EUR,60,15,1,1,8,695,0,1,Email,12,0
INV0000767,1000,CUST0120,Mid-Market,APJ,Healthcare,3343.54,CHF,90,16,0,5,4,698,3,1,EDI,9,0
INV0000768,1000,CUST0101,SMB,DACH,Utilities,11248.76,CHF,30,24,0,1,4,603,1,1,Portal,4,0
INV0000769,1000,CUST0094,Public Sector,Americas,Retail,1127.79,EUR,30,104,0,0,8,672,2,1,Email,8,1
INV0000770,2000,CUST0037,Mid-Market,EMEA,Utilities,1374.03,EUR,30,93,0,5,6,649,0,0,EDI,5,1
INV0000771,1000,CUST0102,Public Sector,EMEA,Utilities,3932.49,USD,45,51,0,0,7,623,2,1,EDI,4,1
INV0000772,1100,CUST0124,SMB,DACH,Retail,39735.38,EUR,45,102,0,3,7,640,1,1,Email,9,1
INV0000773,1100,CUST0174,SMB,APJ,Manufacturing,2087.65,CHF,60,111,0,4,9,552,0,1,EDI,5,1
INV0000774,2000,CUST0099,SMB,Americas,Technology,7115.55,GBP,30,105,0,5,5,760,1,1,Portal,4,0
INV0000775,1000,CUST0169,Mid-Market,DACH,Healthcare,5558.83,USD,45,1,0,2,4,797,0,0,Portal,11,0
INV0000776,3000,CUST0171,SMB,EMEA,Utilities,2277.89,EUR,90,12,0,3,4,611,0,1,Email,5,0
INV0000777,2000,CUST0095,SMB,EMEA,Manufacturing,5009.99,USD,30,88,0,0,7,763,1,1,EDI,9,1
INV0000778,1000,CUST0080,SMB,Americas,Retail,2643.27,CHF,60,46,0,1,6,678,0,1,Email,4,1
INV0000779,2000,CUST0026,Enterprise,APJ,Healthcare,2905.34,EUR,45,20,0,1,3,679,3,1,Email,5,0
INV0000780,3000,CUST0049,SMB,EMEA,Manufacturing,739.27,GBP,30,78,1,1,9,583,2,1,EDI,5,0
INV0000781,1000,CUST0159,Public Sector,EMEA,Healthcare,4123.02,EUR,60,43,0,1,7,638,2,0,EDI,6,1
INV0000782,3000,CUST0025,Mid-Market,Americas,Retail,10873.11,CHF,60,111,1,3,7,720,0,0,Email,10,1
INV0000783,1100,CUST0072,Public Sector,EMEA,Manufacturing,4493.1,USD,60,70,0,2,4,607,1,1,Portal,5,1
INV0000784,2000,CUST0126,Mid-Market,EMEA,Retail,13293.54,EUR,30,29,0,2,2,624,2,1,Portal,1,1
INV0000785,3000,CUST0044,Enterprise,DACH,Healthcare,7780.25,EUR,30,113,1,2,7,642,0,1,EDI,2,0
INV0000786,1000,CUST0176,Enterprise,DACH,Utilities,3973.81,EUR,45,73,0,2,7,424,1,1,Email,1,1
INV0000787,2000,CUST0117,SMB,EMEA,Manufacturing,2187.86,EUR,30,36,1,0,9,705,0,1,EDI,11,0
INV0000788,1000,CUST0006,Mid-Market,APJ,Technology,2538.74,GBP,30,18,0,3,3,728,1,1,Portal,1,0
INV0000789,2000,CUST0045,Mid-Market,EMEA,Retail,903.22,EUR,30,67,0,0,5,707,1,1,Email,12,1
INV0000790,2000,CUST0134,SMB,DACH,Healthcare,3195.72,CHF,14,90,0,2,4,751,2,1,Paper,8,0
INV0000791,1000,CUST0156,Mid-Market,Americas,Healthcare,4931.01,EUR,45,101,0,3,4,647,0,0,EDI,1,1
INV0000792,1100,CUST0167,Mid-Market,APJ,Utilities,25621.63,USD,30,16,0,1,4,816,1,0,Portal,5,0
INV0000793,1000,CUST0154,SMB,EMEA,Retail,7366.78,CHF,14,52,0,1,2,617,0,1,EDI,10,0
INV0000794,1000,CUST0014,SMB,DACH,Retail,1705.99,USD,30,120,0,3,3,663,1,1,EDI,6,1
INV0000795,1000,CUST0132,SMB,Americas,Retail,933.24,GBP,14,80,0,1,10,656,2,0,EDI,10,0
INV0000796,1000,CUST0020,SMB,EMEA,Healthcare,3405.41,CHF,14,12,0,2,4,694,1,1,Email,6,0
INV0000797,1000,CUST0014,Public Sector,Americas,Technology,9920.44,USD,30,111,0,1,4,662,2,1,Portal,5,1
INV0000798,1000,CUST0125,Enterprise,DACH,Manufacturing,3355.49,USD,30,83,0,3,4,672,1,1,Email,3,1
INV0000799,2000,CUST0087,Mid-Market,DACH,Utilities,7473.24,EUR,30,56,0,2,4,629,0,1,EDI,8,1
INV0000800,2000,CUST0117,Enterprise,EMEA,Manufacturing,3497.55,EUR,45,94,0,1,9,647,2,0,Email,10,0
INV0000801,2000,CUST0154,Mid-Market,Americas,Utilities,8980.86,EUR,30,78,0,3,6,512,0,1,Portal,9,0
INV0000802,1000,CUST0013,SMB,EMEA,Manufacturing,790.67,GBP,45,31,0,1,5,740,1,1,Email,3,0
INV0000803,3000,CUST0095,SMB,DACH,Technology,22797.16,USD,30,96,1,0,5,603,1,1,Paper,5,1
INV0000804,1100,CUST0151,Mid-Market,EMEA,Retail,1315.4,USD,45,31,0,1,2,643,1,1,Paper,9,0
INV0000805,1000,CUST0080,Enterprise,Americas,Healthcare,9734.38,CHF,45,28,0,2,4,601,0,0,Email,3,0
INV0000806,1000,CUST0095,SMB,DACH,Technology,3178.63,EUR,30,72,0,1,5,723,0,1,EDI,9,0
INV0000807,2000,CUST0090,Public Sector,Americas,Retail,3745.76,CHF,45,3,0,2,4,639,0,0,Email,12,0
INV0000808,1000,CUST0164,Mid-Market,Americas,Technology,3284.08,EUR,60,76,0,1,5,497,2,1,Paper,4,1
INV0000809,1100,CUST0009,Enterprise,EMEA,Utilities,5532.44,EUR,14,67,0,2,3,701,0,0,Portal,5,0
INV0000810,3000,CUST0159,Mid-Market,APJ,Retail,6839.03,USD,45,87,0,1,6,624,0,0,Portal,9,0
INV0000811,1000,CUST0147,Mid-Market,APJ,Retail,12852.32,EUR,60,20,0,0,5,678,0,0,Portal,9,0
INV0000812,1000,CUST0147,Mid-Market,DACH,Manufacturing,18552.25,USD,30,70,0,3,4,742,1,0,Email,3,0
INV0000813,3000,CUST0075,Mid-Market,DACH,Healthcare,5993.39,USD,60,53,0,1,5,606,0,1,EDI,6,0
INV0000814,1100,CUST0093,SMB,DACH,Healthcare,25574.68,GBP,30,21,0,3,8,676,0,1,EDI,7,1
INV0000815,1000,CUST0067,Mid-Market,DACH,Healthcare,4663.96,EUR,45,55,0,1,7,622,1,1,EDI,10,0
INV0000816,3000,CUST0046,Mid-Market,EMEA,Manufacturing,13112.38,EUR,60,111,0,1,2,754,1,1,Email,9,0
INV0000817,3000,CUST0158,Enterprise,APJ,Healthcare,6635.28,EUR,90,99,0,1,6,686,0,0,EDI,2,0
INV0000818,1100,CUST0092,Public Sector,APJ,Utilities,2376.38,EUR,45,20,0,2,6,678,1,1,Email,2,0
INV0000819,2000,CUST0131,Mid-Market,DACH,Utilities,5116.86,EUR,45,102,0,0,2,587,0,1,Portal,11,1
INV0000820,1000,CUST0019,Mid-Market,EMEA,Utilities,7174.8,EUR,30,68,1,0,5,736,0,1,EDI,9,0
INV0000821,1000,CUST0143,Enterprise,DACH,Retail,4089.56,GBP,30,6,0,1,5,746,0,1,Email,11,0
INV0000822,1100,CUST0119,SMB,EMEA,Healthcare,6525.67,CHF,60,111,1,1,2,623,1,1,EDI,2,1
INV0000823,1000,CUST0180,SMB,DACH,Technology,10494.76,GBP,30,64,0,1,10,692,2,0,Email,7,1
INV0000824,2000,CUST0025,Enterprise,APJ,Technology,4127.63,EUR,60,110,0,1,7,724,1,1,Email,1,1
INV0000825,2000,CUST0098,Enterprise,APJ,Retail,192.27,USD,14,12,0,4,5,846,2,1,Portal,6,0
INV0000826,1000,CUST0093,Enterprise,DACH,Healthcare,24641.41,EUR,30,21,0,1,5,709,0,1,EDI,5,0
INV0000827,1100,CUST0097,SMB,Americas,Utilities,3094.96,EUR,30,109,0,3,3,680,0,0,Portal,4,0
INV0000828,1000,CUST0010,Public Sector,EMEA,Healthcare,1782.11,EUR,30,29,1,5,5,668,1,1,Portal,3,1
INV0000829,3000,CUST0086,Mid-Market,Americas,Utilities,1299.43,CHF,30,66,0,1,6,673,0,0,Portal,2,0
INV0000830,1000,CUST0054,Mid-Market,EMEA,Utilities,2971.23,USD,30,73,0,3,8,738,1,1,Email,2,0
INV0000831,2000,CUST0112,SMB,DACH,Manufacturing,2342.83,EUR,90,114,0,1,7,614,1,0,EDI,7,0
INV0000832,1100,CUST0042,SMB,Americas,Utilities,1951.08,USD,60,41,0,2,4,750,0,1,Email,4,0
INV0000833,1100,CUST0079,Enterprise,DACH,Utilities,2066.82,CHF,60,91,0,4,4,564,0,1,Portal,4,0
INV0000834,2000,CUST0112,Enterprise,EMEA,Technology,7377.79,EUR,30,88,0,2,6,730,0,1,Portal,10,0
INV0000835,2000,CUST0012,Mid-Market,DACH,Healthcare,35663.45,USD,30,85,0,0,4,751,0,1,EDI,5,0
INV0000836,1100,CUST0142,SMB,Americas,Healthcare,10012.61,EUR,45,63,0,2,8,740,0,0,EDI,11,0
INV0000837,2000,CUST0129,SMB,Americas,Healthcare,13749.09,EUR,14,9,0,3,4,700,0,1,Portal,8,0
INV0000838,3000,CUST0011,SMB,DACH,Utilities,2846.14,GBP,30,32,0,0,4,710,0,1,Email,12,0
INV0000839,1100,CUST0012,SMB,EMEA,Manufacturing,4721.58,EUR,60,68,0,3,6,650,0,1,Paper,9,0
INV0000840,1100,CUST0154,Mid-Market,Americas,Manufacturing,6619.71,USD,30,50,0,0,7,596,1,1,EDI,12,1
INV0000841,1000,CUST0051,Mid-Market,DACH,Retail,2116.38,EUR,60,23,0,1,4,699,1,1,Paper,9,0
INV0000842,2000,CUST0155,Enterprise,EMEA,Technology,2705.34,USD,30,83,0,1,4,685,0,1,EDI,8,0
INV0000843,1100,CUST0090,SMB,Americas,Utilities,10376.3,USD,30,56,1,3,5,749,1,1,Paper,5,0
INV0000844,1100,CUST0062,SMB,EMEA,Healthcare,13290.53,GBP,30,95,0,2,6,669,1,1,EDI,9,0
INV0000845,1000,CUST0050,Mid-Market,Americas,Manufacturing,4540.45,GBP,60,66,0,0,3,692,1,1,Portal,5,0
INV0000846,3000,CUST0119,Enterprise,EMEA,Healthcare,1206.02,USD,45,45,0,3,5,702,3,1,Email,4,0
INV0000847,1100,CUST0020,SMB,Americas,Technology,3101.46,EUR,60,14,0,0,7,723,1,1,Portal,1,1
INV0000848,2000,CUST0073,SMB,DACH,Retail,931.32,EUR,30,13,0,3,8,751,0,1,Paper,11,0
INV0000849,1000,CUST0063,SMB,DACH,Healthcare,4577.75,USD,60,61,0,2,3,608,2,1,Email,4,0
INV0000850,3000,CUST0028,Enterprise,DACH,Retail,5531.27,EUR,45,43,0,2,6,733,1,1,EDI,5,0
INV0000851,1000,CUST0064,Public Sector,APJ,Healthcare,3183.56,EUR,45,87,1,0,2,666,0,0,EDI,10,0
INV0000852,1000,CUST0096,SMB,APJ,Manufacturing,5452.32,CHF,60,76,0,0,5,728,1,1,EDI,9,0
INV0000853,3000,CUST0122,SMB,Americas,Retail,6553.45,EUR,60,35,0,2,5,791,0,1,EDI,9,0
INV0000854,3000,CUST0016,SMB,DACH,Technology,5539.75,EUR,45,92,0,1,7,522,1,1,Email,10,0
INV0000855,1000,CUST0158,Public Sector,EMEA,Healthcare,1197.98,GBP,30,68,0,1,6,771,1,0,EDI,12,0
INV0000856,1100,CUST0159,Public Sector,Americas,Utilities,3242.41,USD,60,106,0,2,7,671,1,1,Portal,12,0
INV0000857,2000,CUST0125,SMB,Americas,Retail,6505.06,USD,30,115,0,3,2,616,0,0,EDI,6,1
INV0000858,3000,CUST0167,Mid-Market,DACH,Utilities,22195.56,EUR,90,116,0,5,9,647,0,1,Email,1,0
INV0000859,1000,CUST0078,Mid-Market,APJ,Utilities,3179.5,EUR,30,16,0,0,3,603,1,1,EDI,2,0
INV0000860,1100,CUST0148,SMB,DACH,Retail,7543.05,USD,30,64,0,2,2,718,0,1,Email,4,0
INV0000861,2000,CUST0131,SMB,DACH,Manufacturing,10636.64,EUR,30,4,1,0,5,602,2,1,Portal,7,1
INV0000862,2000,CUST0102,Enterprise,APJ,Retail,3441.08,USD,45,106,0,3,12,770,0,1,Portal,6,1
INV0000863,2000,CUST0033,Enterprise,EMEA,Healthcare,14126.79,EUR,30,85,0,4,5,732,1,1,Email,8,0
INV0000864,1100,CUST0101,Public Sector,EMEA,Healthcare,14947.25,EUR,60,32,0,2,6,697,0,1,EDI,10,1
INV0000865,1000,CUST0163,SMB,EMEA,Healthcare,18023.0,EUR,45,73,0,3,6,527,1,1,Email,9,1
INV0000866,3000,CUST0178,Public Sector,APJ,Healthcare,6845.55,EUR,30,68,0,2,4,581,2,1,EDI,9,1
INV0000867,3000,CUST0081,Mid-Market,DACH,Manufacturing,50420.05,EUR,30,66,0,3,7,674,0,1,EDI,11,1
INV0000868,2000,CUST0045,SMB,Americas,Technology,2217.09,USD,60,65,0,2,5,678,0,1,Paper,1,0
INV0000869,1000,CUST0135,SMB,EMEA,Utilities,39351.19,USD,60,119,0,1,8,750,2,1,EDI,5,0
INV0000870,1000,CUST0014,Mid-Market,DACH,Retail,9477.87,EUR,30,93,0,1,6,462,0,1,EDI,11,1
INV0000871,2000,CUST0028,Enterprise,EMEA,Utilities,17281.76,USD,60,49,0,2,5,623,0,1,EDI,2,1
INV0000872,1000,CUST0102,Public Sector,EMEA,Manufacturing,3022.87,EUR,14,93,0,1,4,743,0,1,Email,5,0
INV0000873,3000,CUST0179,Enterprise,DACH,Utilities,10267.09,EUR,45,17,0,1,4,655,0,1,Email,10,0
INV0000874,1000,CUST0060,SMB,EMEA,Healthcare,18926.59,GBP,60,35,0,0,9,645,1,1,EDI,11,0
INV0000875,2000,CUST0080,SMB,Americas,Healthcare,1350.56,USD,30,15,0,0,1,559,0,1,Portal,10,0
INV0000876,3000,CUST0059,SMB,EMEA,Healthcare,3563.53,USD,14,107,0,2,5,759,0,1,Email,11,0
INV0000877,1100,CUST0080,Mid-Market,Americas,Utilities,446.61,EUR,45,3,0,2,4,644,0,1,Email,1,0
INV0000878,1000,CUST0002,SMB,Americas,Retail,3507.82,EUR,30,107,1,1,3,762,0,1,Email,12,0
INV0000879,2000,CUST0108,Enterprise,EMEA,Manufacturing,1795.77,USD,30,100,0,3,3,790,2,1,EDI,6,0
INV0000880,1100,CUST0108,SMB,EMEA,Utilities,3365.54,USD,30,114,1,2,6,779,3,1,EDI,10,1
INV0000881,1100,CUST0057,Enterprise,EMEA,Manufacturing,91110.24,USD,60,92,0,4,5,678,0,1,Portal,4,1
INV0000882,2000,CUST0048,SMB,EMEA,Healthcare,25685.8,CHF,30,55,0,1,6,644,1,1,Portal,10,0
INV0000883,3000,CUST0138,SMB,DACH,Retail,933.16,EUR,30,98,0,1,7,639,0,0,Email,2,0
INV0000884,1100,CUST0034,Enterprise,DACH,Utilities,7581.95,USD,90,119,0,2,5,828,2,1,Email,7,0
INV0000885,1000,CUST0009,Enterprise,DACH,Utilities,9787.66,USD,60,108,0,0,8,664,0,1,Email,1,0
INV0000886,1000,CUST0008,SMB,EMEA,Technology,2966.71,EUR,30,95,0,3,8,759,0,1,Portal,7,0
INV0000887,1100,CUST0159,Enterprise,APJ,Technology,5101.16,EUR,30,93,0,2,7,716,0,1,Portal,12,0
INV0000888,1000,CUST0066,Enterprise,EMEA,Technology,5652.09,USD,30,79,0,1,4,649,0,0,EDI,7,1
INV0000889,1000,CUST0019,Mid-Market,EMEA,Technology,1028.71,EUR,30,108,0,2,2,661,0,1,Portal,1,0
INV0000890,2000,CUST0159,Public Sector,EMEA,Utilities,1432.4,USD,30,52,0,2,5,769,0,1,EDI,7,0
INV0000891,1000,CUST0027,Mid-Market,Americas,Retail,5069.06,USD,30,61,1,0,2,682,0,1,Email,3,0
INV0000892,3000,CUST0061,Mid-Market,EMEA,Utilities,4695.56,EUR,30,102,1,3,7,646,1,1,Email,3,0
INV0000893,1000,CUST0004,Public Sector,EMEA,Healthcare,2010.24,EUR,45,32,0,0,5,619,1,0,Paper,7,1
INV0000894,1000,CUST0123,Mid-Market,Americas,Utilities,1837.03,USD,30,92,0,2,7,704,0,0,Portal,4,0
INV0000895,2000,CUST0126,Mid-Market,DACH,Healthcare,3849.63,EUR,30,14,0,0,5,641,0,1,EDI,5,0
INV0000896,3000,CUST0137,Mid-Market,EMEA,Utilities,10726.35,GBP,60,71,0,1,6,725,1,0,EDI,3,1
INV0000897,1000,CUST0048,Mid-Market,EMEA,Technology,3903.74,EUR,30,5,0,2,3,850,1,1,Email,8,0
INV0000898,1000,CUST0060,Mid-Market,Americas,Technology,23245.51,CHF,45,120,0,0,5,719,0,1,EDI,9,0
INV0000899,1000,CUST0169,SMB,APJ,Retail,2037.32,EUR,30,102,0,2,4,815,0,1,Portal,11,0
INV0000900,1100,CUST0148,Enterprise,Americas,Retail,5181.06,EUR,45,30,1,2,6,626,0,0,EDI,6,1
INV0000901,1100,CUST0007,SMB,EMEA,Manufacturing,2916.06,USD,14,19,1,2,4,731,0,1,Email,1,1
INV0000902,1000,CUST0125,Enterprise,DACH,Retail,7842.86,EUR,14,78,0,1,5,774,1,0,EDI,3,0
INV0000903,1000,CUST0147,Mid-Market,EMEA,Utilities,1861.86,EUR,60,109,0,1,6,783,2,0,Portal,12,0
INV0000904,1100,CUST0101,Enterprise,Americas,Utilities,32008.85,EUR,30,39,0,4,3,776,1,1,Email,10,1
INV0000905,3000,CUST0116,Mid-Market,APJ,Healthcare,716.84,USD,14,116,0,1,6,681,0,0,Portal,7,0
INV0000906,2000,CUST0001,SMB,Americas,Retail,25623.22,USD,30,55,0,3,4,747,3,1,Portal,11,1
INV0000907,1100,CUST0006,Mid-Market,DACH,Technology,4649.37,EUR,30,54,0,1,11,604,0,0,EDI,4,0
INV0000908,1000,CUST0007,Enterprise,Americas,Healthcare,7555.61,EUR,30,41,0,1,7,801,3,1,EDI,1,1
INV0000909,1000,CUST0029,Enterprise,APJ,Manufacturing,17175.7,EUR,30,33,1,1,6,609,0,1,EDI,8,1
INV0000910,1000,CUST0179,SMB,Americas,Utilities,10410.23,CHF,30,41,0,5,6,774,1,0,Paper,11,0
INV0000911,2000,CUST0115,Mid-Market,Americas,Utilities,1965.44,EUR,45,21,0,1,7,758,0,1,EDI,2,0
INV0000912,3000,CUST0141,SMB,EMEA,Utilities,7943.38,USD,60,46,1,3,6,758,0,0,Portal,1,0
INV0000913,3000,CUST0054,Mid-Market,Americas,Manufacturing,30056.9,EUR,30,35,0,3,7,835,0,1,EDI,9,0
INV0000914,3000,CUST0169,Enterprise,DACH,Utilities,1666.27,USD,60,7,0,2,1,759,0,1,Portal,9,0
INV0000915,3000,CUST0036,SMB,DACH,Healthcare,39118.47,CHF,30,44,0,2,8,581,0,1,EDI,1,0
INV0000916,3000,CUST0163,Mid-Market,Americas,Technology,6342.24,EUR,30,5,0,1,7,724,0,1,Email,11,0
INV0000917,1000,CUST0006,Enterprise,APJ,Manufacturing,2684.13,USD,45,22,0,2,5,538,0,0,Email,12,0
INV0000918,1000,CUST0004,Public Sector,APJ,Technology,1655.81,EUR,45,87,0,3,6,673,2,1,Portal,3,0
INV0000919,1000,CUST0015,Enterprise,EMEA,Retail,3346.09,USD,14,4,0,3,2,648,0,0,Email,11,0
INV0000920,1100,CUST0143,Mid-Market,DACH,Utilities,542.92,EUR,90,38,0,0,6,728,1,0,EDI,12,0
INV0000921,1000,CUST0047,Mid-Market,DACH,Retail,2735.29,EUR,60,83,0,1,5,618,0,1,Portal,6,1
INV0000922,2000,CUST0082,Mid-Market,Americas,Retail,3209.68,EUR,30,3,0,3,4,621,1,0,EDI,9,1
INV0000923,2000,CUST0085,SMB,Americas,Utilities,1369.04,EUR,45,89,1,1,4,718,1,1,Portal,6,1
INV0000924,1100,CUST0143,Enterprise,APJ,Manufacturing,9276.48,CHF,60,10,0,2,6,768,1,0,Portal,12,0
INV0000925,1000,CUST0063,Public Sector,EMEA,Utilities,3362.01,USD,60,7,0,3,1,680,0,0,Email,2,0
INV0000926,1000,CUST0002,SMB,EMEA,Utilities,2169.86,EUR,45,24,0,1,4,850,0,1,Email,3,0
INV0000927,1000,CUST0070,Public Sector,Americas,Retail,3006.1,EUR,14,104,0,1,4,654,0,0,Paper,3,0
INV0000928,3000,CUST0052,SMB,DACH,Healthcare,6141.74,USD,45,6,0,1,7,731,3,1,EDI,2,0
INV0000929,1100,CUST0132,Public Sector,APJ,Healthcare,4568.24,EUR,30,12,1,1,7,706,0,1,Email,1,0
INV0000930,2000,CUST0136,SMB,Americas,Technology,2026.32,EUR,45,114,0,1,6,654,1,0,Email,8,0
INV0000931,1000,CUST0017,Mid-Market,DACH,Healthcare,4826.79,USD,45,74,0,0,4,778,0,1,Portal,8,0
INV0000932,1000,CUST0143,Mid-Market,DACH,Manufacturing,4010.98,EUR,45,69,0,2,6,613,0,1,Portal,7,1
INV0000933,1100,CUST0013,SMB,APJ,Technology,1278.65,EUR,30,5,0,2,4,524,0,1,Email,9,0
INV0000934,2000,CUST0112,Mid-Market,Americas,Technology,3124.63,EUR,30,48,0,6,7,671,0,1,EDI,10,0
INV0000935,2000,CUST0071,SMB,Americas,Technology,7772.17,EUR,45,70,0,0,5,661,0,1,Portal,4,0
INV0000936,1000,CUST0055,Enterprise,Americas,Utilities,7713.64,USD,30,64,0,1,5,760,0,1,Portal,6,0
INV0000937,3000,CUST0087,SMB,EMEA,Utilities,3322.71,USD,30,63,0,1,6,586,0,1,EDI,8,0
INV0000938,1000,CUST0056,Enterprise,Americas,Healthcare,8609.41,CHF,30,14,0,4,5,719,0,1,Paper,1,0
INV0000939,3000,CUST0143,Public Sector,APJ,Technology,1511.79,EUR,60,119,0,0,7,710,1,0,EDI,7,0
INV0000940,1000,CUST0175,Enterprise,DACH,Technology,1561.75,USD,30,85,0,3,4,704,0,1,Paper,6,0
INV0000941,1000,CUST0147,Enterprise,Americas,Manufacturing,3249.26,CHF,45,29,0,0,6,758,0,0,Portal,4,1
INV0000942,2000,CUST0080,SMB,DACH,Technology,20382.75,USD,30,117,0,3,9,678,0,1,EDI,8,0
INV0000943,1000,CUST0091,SMB,EMEA,Retail,5021.15,CHF,60,37,1,0,5,684,1,0,EDI,4,1
INV0000944,1100,CUST0081,SMB,EMEA,Utilities,3168.03,CHF,30,16,0,1,4,714,0,1,Email,4,0
INV0000945,1100,CUST0143,Public Sector,APJ,Healthcare,21404.25,USD,30,108,0,4,6,672,1,1,EDI,9,1
INV0000946,1000,CUST0100,Mid-Market,DACH,Utilities,3129.77,CHF,30,19,0,3,9,579,0,1,EDI,7,0
INV0000947,2000,CUST0085,SMB,EMEA,Utilities,44199.55,USD,14,8,0,2,6,649,0,0,Portal,3,1
INV0000948,3000,CUST0074,Mid-Market,Americas,Technology,2472.91,EUR,60,76,0,2,6,661,0,1,Paper,8,0
INV0000949,3000,CUST0068,Mid-Market,DACH,Technology,1462.18,GBP,45,32,0,2,2,638,0,1,Portal,4,0
INV0000950,1000,CUST0100,Mid-Market,Americas,Healthcare,3552.19,GBP,60,19,1,0,2,656,0,0,Portal,9,0
INV0000951,1100,CUST0125,Enterprise,APJ,Technology,3256.67,EUR,45,13,0,2,4,693,0,1,Email,6,1
INV0000952,1000,CUST0078,SMB,DACH,Retail,1811.47,EUR,60,16,0,4,8,659,3,1,Portal,3,0
INV0000953,1000,CUST0146,SMB,DACH,Healthcare,64995.47,EUR,90,116,1,1,5,744,1,1,EDI,1,0
INV0000954,1000,CUST0149,Enterprise,APJ,Technology,5910.93,GBP,45,81,0,3,4,745,2,0,Portal,4,0
INV0000955,3000,CUST0078,Public Sector,DACH,Utilities,6887.49,EUR,30,102,0,1,5,502,2,1,Portal,8,0
INV0000956,3000,CUST0164,Mid-Market,DACH,Retail,2604.58,EUR,30,75,0,3,4,573,0,0,EDI,9,1
INV0000957,2000,CUST0032,Enterprise,APJ,Technology,2306.41,EUR,45,66,1,1,10,500,1,1,EDI,10,1
INV0000958,1100,CUST0168,SMB,APJ,Technology,12417.18,EUR,60,27,0,1,1,659,0,1,Portal,5,0
INV0000959,1100,CUST0053,Enterprise,Americas,Utilities,728.05,CHF,45,117,1,1,2,655,0,1,EDI,12,0
INV0000960,1100,CUST0102,Enterprise,EMEA,Technology,1274.1,EUR,30,99,0,2,3,691,1,0,Email,10,0
INV0000961,1100,CUST0052,SMB,APJ,Manufacturing,3262.75,EUR,45,64,0,2,4,743,0,1,Portal,4,0
INV0000962,1100,CUST0080,Enterprise,Americas,Retail,17476.28,EUR,30,13,0,1,4,677,0,0,EDI,4,0
INV0000963,1000,CUST0062,Enterprise,Americas,Utilities,2854.8,USD,30,92,0,0,4,635,0,1,Paper,7,0
INV0000964,1000,CUST0127,SMB,Americas,Retail,6548.29,USD,60,40,0,2,6,680,3,0,Email,10,0
INV0000965,3000,CUST0015,Enterprise,Americas,Retail,4355.15,EUR,45,26,0,1,2,643,0,1,Portal,6,0
INV0000966,1100,CUST0151,SMB,EMEA,Manufacturing,16499.27,EUR,30,89,0,0,3,569,0,1,Email,2,0
INV0000967,3000,CUST0163,SMB,EMEA,Healthcare,801.14,GBP,30,101,0,5,8,752,0,1,Email,10,1
INV0000968,1000,CUST0102,Enterprise,EMEA,Manufacturing,9161.46,USD,45,74,0,3,5,712,1,1,EDI,6,0
